Enrico Nunes,830.691.574-75,20.820.270-4,Trevo de Rezende,16/07/2023,10/04/2025
Marcela Alves,521.947.608-49,28.627.283-2,Alameda Yasmin da Mota,09/12/2024,28/10/2025
Raul Dias,039.862.541-70,40.740.775-1,Favela Mariana Peixoto,15/08/2024,08/11/2025
Davi Lucas Cardoso,510.863.974-01,26.514.691-7,Trevo Pires,05/07/2024,29/01/2026
Nina Sales,475.039.281-23,15.994.976-0,Viaduto Benício Oliveira,09/09/2024,16/04/2026
Olivia Moraes,607.345.812-62,96.144.118-2,Trecho de Barbosa,18/03/2024,24/07/2025
Sr. Eduardo da Conceição,742.051.368-62,26.308.173-5,Distrito Rocha,02/11/2024,05/09/2026
Bianca da Mata,254.186.907-01,24.984.363-0,Fazenda das Neves,12/06/2024,14/03/2026
Breno Vieira,206.943.871-69,66.906.309-4,Feira de Ramos,28/03/2024,27/04/2025
Mirella Novaes,946.182.375-46,39.158.508-2,Feira de Cavalcanti,19/02/2024,02/08/2025
João Felipe Correia,169.350.478-20,29.946.282-0,Sítio Lorena Moura,05/11/2024,01/05/2026
Luana Silva,928.547.013-05,68.829.352-6,Residencial Davi Lucca Souza,28/05/2024,10/01/2026
Ana Vitória Rodrigues,147.689.025-02,37.216.407-3,Colônia Vicente Cardoso,01/12/2023,15/07/2025
Fernanda Gonçalves,319.670.582-02,34.131.141-9,Estrada das Neves,26/06/2023,22/05/2025
Olivia da Paz,681.093.742-04,86.198.814-6,Estrada Moraes,23/11/2023,24/10/2025
Ana Carolina Ferreira,084.135.679-39,70.689.879-4,Alameda de Fogaça,15/06/2023,13/05/2025
Sarah Mendes,147.509.286-58,30.385.837-7,Quadra Raquel Campos,24/03/2024,02/07/2025
Sra. Emilly Silveira,957.684.321-91,75.589.966-8,Condomínio Teixeira,24/11/2023,08/08/2025
Diego Ribeiro,492.601.375-43,68.675.156-4,Morro Cavalcanti,05/05/2024,14/04/2026
Bárbara Correia,782.504.936-56,15.721.605-1,Estação Teixeira,20/11/2024,28/07/2025
Enzo Gabriel Nascimento,928.501.374-05,63.272.568-6,Conjunto Viana,09/08/2024,10/07/2025
Marina da Conceição,938.427.516-64,81.682.130-5,Colônia de Alves,26/10/2024,28/01/2026
Daniela Nunes,073.684.915-75,20.725.809-9,Sítio de da Conceição,25/06/2024,13/05/2026
Dr. Matheus Araújo,834.902.675-83,81.941.805-2,Estação de Costa,20/09/2024,31/03/2026
Olivia Moraes,753.864.921-28,69.637.395-3,Rodovia Melissa Teixeira,23/07/2024,08/10/2025
Marcela Gomes,204.865.319-70,69.533.572-4,Estação Pedro Henrique Costela,23/10/2024,06/03/2026
Mariane das Neves,419.635.702-43,29.549.673-3,Conjunto Maria Vitória Almeida,14/10/2024,14/10/2026
Helena da Luz,428.936.107-22,92.429.207-2,Colônia Vitória Cunha,03/02/2024,29/06/2025
Clarice Moraes,912.076.835-40,76.524.122-8,Passarela de Lima,04/02/2024,09/12/2025
Lavínia Aragão,632.098.715-40,27.546.615-4,Praia Emilly Aragão,18/12/2023,22/06/2025
Dra. Stella Souza,562.197.830-77,29.134.939-4,Área Elisa Azevedo,03/11/2024,15/04/2026
Dr. Heitor Gonçalves,130.947.862-78,81.783.754-3,Pátio Souza,08/06/2024,06/07/2025
Sr. Yuri Carvalho,513.068.497-48,81.487.280-4,Parque Sales,18/12/2024,01/06/2026
Maria Vitória da Luz,068.752.431-80,29.956.550-0,Núcleo Brenda Teixeira,18/01/2024,12/04/2025
Henrique Azevedo,539.178.246-55,92.971.805-4,Alameda de da Rosa,14/10/2024,04/07/2025
João Pedro da Cruz,931.402.867-40,86.531.575-2,Pátio Juan Gomes,15/12/2024,28/04/2025
Elisa Porto,846.192.037-69,42.335.492-7,Aeroporto de Fernandes,13/12/2024,15/04/2025
Ana Júlia das Neves,501.846.239-60,11.530.558-2,Recanto Pereira,14/11/2023,16/04/2025
Dra. Ana Luiza Campos,765.321.094-52,80.535.616-5,Ladeira Martins,21/11/2024,06/01/2026
Marcelo Azevedo,479.516.280-85,38.413.975-3,Distrito Jesus,09/08/2024,04/04/2025
Camila Lima,274.608.519-49,63.271.433-4,Favela Maria Moraes,10/09/2024,26/12/2025
Fernanda da Mota,012.687.395-02,84.958.712-8,Favela Beatriz Nascimento,29/09/2023,28/07/2025
Sr. João Lucas Silva,532.674.189-09,18.589.955-1,Sítio Costa,19/07/2024,14/04/2026
Gustavo Martins,325.160.749-99,18.270.186-8,Loteamento Vieira,12/11/2023,21/10/2025
Dr. Raul Fernandes,685.049.213-60,82.634.307-7,Esplanada de da Costa,28/08/2024,14/04/2026
Mirella da Cruz,748.152.960-49,75.322.882-4,Vila Luiza Jesus,13/12/2024,16/01/2026
Kaique Cardoso,957.148.062-20,75.598.466-8,Esplanada Vitor Hugo Rodrigues,26/05/2023,12/05/2025
Ana Carolina Moura,097.584.621-30,10.885.945-4,Chácara de Dias,30/12/2023,29/10/2025
João Vitor Martins,324.169.085-70,48.609.898-5,Fazenda de da Costa,06/08/2024,16/07/2026
Olivia Ferreira,219.867.453-09,27.212.975-6,Rodovia Fogaça,30/12/2024,07/08/2026
Luiza Pinto,402.835.617-26,42.763.426-6,Lago Nathan Castro,01/06/2024,26/08/2025
Davi Lucca Araújo,715.809.642-49,55.362.810-0,Aeroporto Luna Dias,26/12/2024,23/12/2025
Nathan Melo,732.965.418-37,17.980.780-2,Sítio de da Cruz,01/09/2024,01/02/2026
Lara Melo,354.270.689-29,85.898.392-0,Passarela Carlos Eduardo Duarte,06/09/2023,27/08/2025
Larissa Fogaça,972.180.354-50,39.916.143-2,Esplanada Costa,06/09/2024,17/06/2025
Francisco Alves,583.260.194-70,65.387.329-8,Via Joaquim Rodrigues,04/10/2023,16/07/2025
Ana Lívia Silva,350.146.798-20,97.118.557-8,Estação Vinicius Mendes,27/09/2024,06/07/2025
Pedro Lucas Rodrigues,847.190.652-01,38.577.831-8,Praça Silva,02/10/2024,06/05/2026
Caroline Farias,507.423.168-07,55.437.658-5,Distrito de Rezende,07/08/2024,14/09/2025
Maria Alice Novaes,217.964.803-04,59.534.365-2,Jardim de Vieira,30/08/2024,08/06/2025
Fernanda Sales,027.598.631-40,63.756.151-4,Lagoa de Pinto,29/08/2023,12/08/2025
Maria Sophia Barbosa,601.342.758-53,69.810.226-7,Avenida Eduardo Peixoto,25/10/2024,18/10/2026
Carolina Ferreira,910.276.853-40,66.953.320-0,Largo Maitê Lopes,04/08/2023,14/04/2025
Anthony Peixoto,490.285.176-85,47.490.306-8,Aeroporto Alana da Luz,07/11/2023,19/10/2025
Bernardo Porto,672.051.438-53,87.291.313-5,Morro de Araújo,25/12/2024,06/12/2026
Sr. Kevin Correia,235.716.089-68,61.423.449-5,Chácara Mariana Peixoto,29/06/2024,23/11/2025
Dr. Luiz Gustavo da Rosa,934.507.681-66,24.493.920-3,Fazenda Viana,26/03/2024,17/10/2025
Laís Silva,732.196.084-69,13.160.846-8,Distrito Gabrielly Silveira,24/11/2024,07/04/2026
Dr. Cauê Sales,965.823.714-28,97.786.740-2,Estação Eduarda Silva,13/12/2023,06/04/2025
Dr. Luiz Miguel Fernandes,215.903.768-03,39.919.476-8,Travessa de da Costa,28/05/2024,29/09/2025
Bernardo da Cruz,362.489.517-64,94.272.251-8,Chácara da Mota,04/05/2024,16/02/2026
João Vitor Sales,735.201.486-17,88.354.658-5,Quadra Bianca Almeida,23/10/2024,16/03/2026
Kamilly Silva,490.361.827-78,24.944.154-6,Alameda de Jesus,12/12/2024,27/10/2026
Luiz Otávio Silveira,375.480.912-14,25.476.184-0,Campo de Nunes,06/03/2024,24/10/2025
Srta. Manuela da Luz,279.504.813-23,26.598.732-3,Colônia Luiz Fernando Campos,04/05/2023,26/04/2025
Marcelo Melo,406.821.597-94,17.828.513-5,Residencial Fernandes,27/07/2024,22/07/2025
Luiz Miguel Alves,427.538.601-90,11.792.161-5,Alameda Fernando Pinto,16/11/2024,03/07/2026
Fernanda Barros,654.271.398-00,40.360.528-8,Campo Fogaça,11/08/2024,20/05/2025
Sophie Cardoso,324.097.185-23,16.111.422-7,Rua Lopes,05/09/2024,28/05/2026
Isabel Souza,581.320.976-02,15.956.582-2,Condomínio Moraes,07/07/2023,04/06/2025
Sr. João Felipe Caldeira,170.863.925-02,45.473.187-1,Via da Mota,30/06/2023,19/06/2025
Stephany Martins,297.601.845-67,87.808.154-8,Vereda Cardoso,27/10/2024,03/10/2025
Maitê Rodrigues,095.481.736-20,67.777.545-4,Ladeira Pedro Campos,26/03/2024,03/01/2026
Vicente da Rocha,615.390.248-06,33.780.679-4,Colônia Joana Gomes,02/10/2024,15/08/2025
Luiz Henrique das Neves,320.659.718-86,46.421.884-3,Ladeira Cardoso,18/09/2024,02/08/2026
Sr. Isaac Nogueira,401.986.357-10,96.700.184-1,Via de da Luz,07/09/2024,18/07/2026
Vitor Hugo Gomes,180.297.546-20,60.383.975-5,Passarela da Cruz,18/04/2024,18/02/2026
Srta. Manuela Lima,853.064.927-38,39.103.125-0,Favela Viana,27/04/2024,02/11/2025
Heloísa da Luz,928.456.713-00,51.151.594-1,Rodovia de da Mota,23/07/2024,13/05/2025
Ana Laura Farias,460.183.752-90,65.969.854-9,Via Martins,05/01/2024,12/06/2025
Isabel das Neves,143.790.258-88,11.383.130-7,Conjunto de da Paz,25/08/2024,22/05/2026
Laura da Mota,260.857.193-02,93.842.275-6,Setor Dias,16/09/2024,08/09/2026
Sra. Ana Beatriz Almeida,163.079.245-43,78.711.405-9,Fazenda das Neves,10/03/2024,16/10/2025
Amanda Gomes,529.718.364-28,28.693.707-2,Rodovia Lopes,10/03/2024,20/02/2026
Dr. Miguel Porto,175.290.364-16,71.592.336-1,Quadra Pires,29/12/2024,17/04/2026
Eduarda das Neves,682.051.349-60,55.604.721-9,Trevo Larissa Fernandes,23/10/2024,09/11/2025
Ana Luiza Nascimento,905.482.371-23,21.825.168-1,Chácara Bárbara Vieira,31/07/2024,22/06/2026
Emilly Jesus,496.517.302-34,31.751.235-8,Estação Fogaça,25/05/2024,03/02/2026
Rebeca Aragão,376.159.082-21,79.907.407-5,Viela da Mota,17/09/2023,07/05/2025
Dr. Calebe Araújo,953.712.086-40,42.149.925-7,Quadra Caldeira,27/12/2024,03/09/2026
Joana Martins,813.472.569-46,17.222.700-0,Distrito de Alves,19/10/2024,01/03/2026
Sr. Bryan Nogueira,837.256.109-59,60.638.822-6,Setor Ribeiro,08/09/2024,03/03/2026
Leandro Moreira,248.759.360-10,28.805.181-7,Travessa das Neves,01/08/2024,27/12/2025
Maria Clara Teixeira,712.039.864-40,34.349.357-7,Condomínio de Moraes,27/07/2024,22/11/2025
Srta. Júlia Fernandes,183.657.294-82,64.427.144-3,Passarela de Moreira,30/04/2024,14/02/2026
Valentina Oliveira,396.107.258-21,24.892.599-1,Viaduto de Santos,08/10/2024,10/07/2026
Leandro Cardoso,056.314.297-99,52.861.366-9,Campo Gabriela Cardoso,01/09/2024,30/04/2025
João Vitor Ferreira,510.823.749-97,35.697.893-7,Morro da Luz,27/12/2024,22/04/2025
Vinicius Vieira,520.964.731-52,94.342.777-5,Pátio Vitor Correia,18/12/2024,16/04/2026
Sophia Gomes,251.839.046-42,39.509.266-1,Vale da Cruz,08/11/2023,02/11/2025
João Pedro da Mata,721.864.539-91,59.658.865-4,Distrito de Moura,29/08/2024,15/05/2025
Sra. Alícia Freitas,463.085.729-00,23.272.351-1,Vereda Gonçalves,21/06/2024,15/11/2025
Srta. Luna Gomes,623.587.091-40,80.444.383-7,Alameda Fernanda Caldeira,05/09/2023,08/08/2025
Sofia Costela,357.809.246-00,70.800.893-8,Quadra de Souza,26/08/2024,03/04/2025
Rebeca Cunha,812.975.364-28,11.660.780-7,Lagoa de Barros,14/11/2024,12/09/2025
Anthony da Paz,268.095.314-24,59.840.981-1,Ladeira Cavalcanti,10/01/2024,17/10/2025
Maria Vitória Rocha,034.586.172-80,34.574.856-3,Parque Pinto,07/10/2024,02/09/2026
Arthur Ferreira,836.427.190-31,74.618.720-7,Vila de Martins,27/03/2024,05/08/2025
Pedro Lucas Correia,215.804.369-51,69.645.150-3,Recanto Aragão,21/08/2024,25/03/2026
Júlia da Mota,640.915.238-89,98.678.929-2,Morro de Silva,03/12/2024,03/10/2026
Sarah Ferreira,410.385.629-70,72.518.182-0,Loteamento Emanuel Martins,05/09/2023,27/07/2025
Camila Porto,817.902.463-69,21.610.445-9,Vale Francisco Alves,14/12/2024,14/01/2026
Pedro Henrique Rocha,902.437.658-00,29.417.764-3,Favela de Oliveira,04/06/2024,28/06/2025
Dr. Gustavo Pires,179.036.248-22,80.282.828-3,Rua Oliveira,22/07/2024,28/04/2025
Srta. Milena Fernandes,203.814.576-80,59.837.626-1,Viaduto de Pinto,26/11/2024,02/06/2026
Mariana Silva,563.910.248-98,57.582.465-5,Loteamento Maria Fernanda Rocha,14/03/2024,22/08/2025
Enzo Monteiro,962.835.741-73,50.237.510-6,Lagoa de Cardoso,02/05/2024,26/11/2025
Dr. Gustavo Henrique Vieira,871.034.269-96,78.473.328-3,Fazenda Maria Alice Melo,15/12/2024,03/05/2026
Sophie Nogueira,381.904.527-97,94.361.367-4,Núcleo Lavínia Ribeiro,27/07/2024,10/05/2026
Nicole Barros,254.681.730-26,24.819.836-7,Largo Pereira,01/07/2023,19/06/2025
Ryan Campos,745.360.192-43,36.396.130-2,Parque Helena da Rocha,20/05/2024,23/04/2025
Nina Cunha,809.241.376-22,37.798.513-1,Lagoa Julia da Mota,16/06/2024,18/12/2025
Renan Pires,519.684.032-05,40.704.291-2,Sítio de da Mota,20/04/2024,31/05/2025
Beatriz Barbosa,970.486.153-20,93.202.759-3,Estação Davi Luiz Carvalho,08/09/2024,26/07/2026
Igor Cavalcanti,832.047.591-05,35.704.825-2,Esplanada Thales Aragão,10/01/2024,12/12/2025
Heloísa Lopes,693.571.820-12,52.298.796-6,Aeroporto da Rocha,13/07/2024,21/03/2026
Dr. João Ferreira,598.016.743-93,33.703.645-9,Rodovia Matheus Rocha,08/04/2024,21/03/2026
Vitor Gabriel Cardoso,894.516.207-02,65.695.753-3,Feira Ana Beatriz Viana,25/03/2024,11/05/2025
Bernardo Cavalcanti,694.375.182-46,54.934.753-4,Conjunto Ana Sophia Souza,16/06/2024,23/07/2025
Daniela Moura,206.491.385-89,24.535.323-7,Distrito de Freitas,01/09/2024,18/03/2026
Luiz Felipe Duarte,427.605.381-17,13.424.163-2,Esplanada Catarina Correia,01/08/2024,31/07/2026
Heitor Santos,381.602.975-21,42.158.277-1,Residencial Teixeira,07/12/2024,24/05/2025
Dr. Lucas Gabriel Azevedo,975.314.062-25,28.929.534-8,Chácara Juliana Barbosa,17/11/2024,30/01/2026
Pedro Miguel Souza,918.246.357-37,87.431.135-8,Estação Vitor Gabriel Souza,13/10/2024,26/09/2026
Lorenzo Almeida,923.105.786-30,29.935.614-6,Rua da Cruz,26/12/2024,04/04/2026
Paulo Vieira,358.079.624-00,63.491.607-6,Estrada Luana Cavalcanti,17/01/2024,16/11/2025
Camila Monteiro,821.079.463-96,58.354.788-8,Vereda de Sales,12/11/2023,27/08/2025
Srta. Rebeca Martins,280.743.156-90,76.428.196-3,Travessa Gabrielly Farias,07/11/2023,22/07/2025
Sr. Breno Pinto,134.960.527-16,30.116.100-8,Parque Pedro Miguel Barros,29/06/2024,14/04/2026
Theo da Rosa,213.967.805-21,98.113.396-6,Vale Renan Monteiro,21/04/2024,14/03/2026
Gabriela da Costa,507.289.163-12,80.239.406-0,Travessa de Mendes,02/09/2024,12/07/2026
Daniel Aragão,586.071.934-57,31.825.990-3,Praia Evelyn Costela,04/05/2024,27/01/2026
Ana Carolina da Rocha,021.534.769-25,45.445.332-6,Condomínio Emanuel Barbosa,02/05/2024,29/05/2025
João Felipe Vieira,418.725.069-76,44.391.812-6,Colônia de Lima,10/11/2023,25/07/2025
Nina Fogaça,852.640.719-85,22.253.977-8,Vale Carolina da Rocha,30/07/2024,10/05/2025
Gabrielly da Cunha,368.497.015-84,46.907.647-7,Quadra Oliveira,11/10/2024,27/09/2025
Ana Júlia da Conceição,052.648.719-49,45.593.110-5,Chácara Moreira,15/08/2024,29/05/2026
Cecília Porto,172.485.039-32,77.474.758-7,Estrada de Costa,28/04/2024,20/03/2026
Dra. Maria Sophia Monteiro,350.864.912-15,55.876.142-3,Fazenda Breno Novaes,15/07/2024,12/05/2026
Sra. Milena da Cunha,098.213.576-95,31.669.411-2,Trecho de Moreira,23/07/2024,31/01/2026
Dr. Pedro Dias,951.487.306-84,35.980.487-7,Trecho de Vieira,28/11/2024,19/01/2026
Yasmin Duarte,571.840.296-58,54.262.631-2,Residencial de da Conceição,30/07/2023,06/07/2025
Valentina Dias,923.607.814-13,70.620.702-6,Vila Novaes,16/08/2023,06/08/2025
Dra. Yasmin Nogueira,350.248.971-88,20.872.556-7,Trecho de Moreira,22/10/2024,23/10/2025
Ana Beatriz Moraes,167.342.598-46,25.275.271-8,Aeroporto de Silveira,28/12/2024,22/04/2026
Luiz Felipe Moura,967.341.280-40,43.923.907-0,Colônia Diogo da Rocha,10/06/2024,22/08/2025
Pedro Lucas Vieira,927.160.843-78,85.217.787-4,Fazenda de Gonçalves,07/02/2024,16/05/2025
Pietra Lima,758.319.640-00,45.814.402-6,Trecho Francisco Porto,31/10/2024,25/07/2026
Dr. Diego Farias,853.927.640-29,44.791.958-0,Favela Lima,15/08/2024,07/10/2025
Carlos Eduardo Novaes,312.740.895-14,78.912.636-4,Residencial de das Neves,23/06/2024,21/05/2026
Renan Martins,735.284.901-79,21.747.935-6,Chácara Marcela Gonçalves,24/06/2024,31/05/2026
Murilo Cavalcanti,968.370.254-65,35.307.302-7,Vila Freitas,13/11/2023,09/08/2025
Isaac Sales,193.270.458-23,21.928.971-9,Setor Miguel Vieira,14/06/2023,22/05/2025
Júlia Cunha,580.163.794-00,77.716.354-4,Vereda Luiz Fernando da Rocha,13/08/2024,05/07/2026
Sra. Valentina da Rocha,960.358.241-70,28.186.886-8,Vale de Viana,07/09/2023,30/08/2025
Clarice Moura,521.973.806-21,88.946.929-6,Feira Viana,01/05/2024,25/11/2025
Júlia Pires,403.586.927-92,94.819.669-8,Trevo Farias,22/12/2024,11/04/2026
Maria Sophia Cavalcanti,139.268.745-46,38.223.116-9,Lagoa Leonardo Teixeira,11/10/2023,03/06/2025
Srta. Esther Novaes,372.981.506-77,11.108.427-0,Chácara Rafaela Gomes,18/11/2024,21/04/2025
Enzo Viana,068.352.479-83,72.693.327-6,Setor Arthur Moreira,29/09/2024,04/10/2025
Giovanna Costela,478.216.950-76,13.517.453-5,Avenida Fernandes,02/07/2024,25/06/2026
Joana Porto,062.451.398-05,95.282.858-2,Conjunto de Cavalcanti,31/03/2024,16/02/2026
Miguel Ribeiro,815.973.062-40,21.911.605-8,Vereda de da Cruz,17/12/2024,21/11/2026
Maria Cecília da Rosa,854.796.031-75,41.965.169-7,Residencial Cavalcanti,26/07/2024,03/12/2025
Davi Melo,362.804.179-13,44.548.273-8,Rodovia de Barros,30/06/2023,14/04/2025
Lucas Novaes,763.102.948-22,80.654.613-3,Favela de Correia,19/08/2023,19/04/2025
Marcela Moreira,645.128.703-26,15.307.379-2,Feira Moraes,18/11/2024,12/08/2026
Helena Ramos,973.812.064-04,72.775.728-6,Distrito Heitor Ferreira,29/10/2024,28/11/2025
Yago Farias,846.215.703-07,54.220.638-0,Fazenda Souza,31/01/2024,01/05/2025
João Felipe Pires,418.529.763-73,50.304.887-6,Aeroporto de da Paz,14/08/2024,04/05/2026
Agatha Azevedo,379.140.862-31,20.811.463-5,Loteamento Benjamin Viana,18/01/2024,24/04/2025
João Guilherme da Rosa,704.132.986-04,95.349.315-3,Recanto Lima,07/01/2024,19/08/2025
Ana Clara Mendes,671.804.259-58,61.616.170-5,Residencial de Cavalcanti,29/12/2024,23/12/2025
Ana Vieira,498.672.351-00,89.165.363-4,Avenida Lucas da Paz,02/12/2024,31/12/2025
Kevin Gomes,426.189.503-05,55.540.882-3,Recanto Vinicius da Costa,23/07/2023,16/06/2025
Dra. Julia Souza,987.641.205-11,70.497.861-1,Alameda da Luz,04/01/2024,30/04/2025
Francisco Carvalho,418.296.570-11,23.612.763-6,Largo Fernanda Castro,25/06/2024,20/09/2025
Renan Melo,823.416.579-82,93.356.780-3,Ladeira Juan Azevedo,19/11/2023,25/10/2025
João Moreira,968.150.472-02,79.260.292-1,Rodovia de Barros,30/01/2024,29/08/2025
Eduarda da Mata,350.126.748-71,31.426.538-5,Estrada da Paz,27/05/2024,10/04/2026
João Pedro Costa,875.960.143-48,38.146.935-4,Sítio Castro,26/10/2024,30/04/2026
Enzo Gabriel Souza,853.716.409-75,58.846.994-2,Rodovia de Viana,10/05/2024,27/04/2026
Sophia da Rosa,039.276.415-61,68.421.328-4,Sítio Maitê Rocha,12/10/2024,08/10/2025
Evelyn Cunha,176.905.382-40,96.975.758-8,Área de Santos,05/08/2024,26/08/2025
Isaac Oliveira,249.573.861-37,33.644.894-9,Travessa de Melo,11/11/2024,07/06/2025
Vitória Dias,541.269.378-46,64.908.609-8,Aeroporto Moraes,25/06/2024,24/03/2026
Alana Aragão,694.503.217-52,13.769.614-5,Largo de Azevedo,05/04/2024,22/10/2025
Maria Sophia da Mata,605.931.782-03,71.706.451-3,Trecho Ryan Novaes,17/03/2024,23/11/2025
Rafael Aragão,710.348.956-48,36.431.853-6,Praça Novaes,29/01/2024,17/11/2025
Lorena Duarte,275.846.390-38,86.762.467-4,Vila Bruna Dias,07/03/2024,13/04/2025
Ana Luiza Pereira,213.954.076-06,93.620.943-7,Sítio de Lopes,25/05/2024,24/02/2026
Júlia Gonçalves,482.675.301-26,78.379.666-0,Aeroporto Vitor Pires,31/07/2024,11/06/2025
Gabriela da Rosa,659.174.283-28,38.357.554-8,Trevo de Rezende,19/07/2024,13/08/2025
Natália Carvalho,604.591.827-49,61.649.502-7,Viela Farias,18/10/2024,21/09/2025
Benício Ribeiro,527.048.693-83,59.766.928-5,Praça de Sales,22/12/2024,21/06/2025
Dr. Augusto Moraes,437.502.618-90,11.924.925-4,Vila Daniela Duarte,27/08/2024,17/09/2025
Thomas Vieira,273.865.109-77,72.130.633-8,Fazenda João Santos,18/11/2023,29/05/2025
Manuela Barbosa,219.475.638-82,48.852.468-9,Estação Vitor Gabriel Cardoso,13/07/2024,04/05/2025
Sra. Vitória Almeida,871.453.209-32,83.104.831-2,Chácara Teixeira,12/12/2024,05/10/2025
Lucas Carvalho,703.241.568-71,95.474.233-2,Quadra de Porto,10/04/2024,04/09/2025
Kevin da Cunha,364.057.819-84,93.882.329-5,Rodovia Guilherme Jesus,20/11/2024,24/02/2026
João Lucas Mendes,263.154.907-43,89.639.421-8,Vereda de da Costa,10/06/2024,12/07/2025
Juan Correia,561.304.728-62,63.612.616-9,Lago de da Rocha,20/03/2024,05/12/2025
Sabrina Lopes,632.974.058-56,53.167.166-4,Pátio Porto,29/05/2024,04/05/2026
Dr. Miguel Correia,251.398.640-70,11.176.226-6,Parque Kamilly Campos,09/12/2023,14/04/2025
Isaac Fernandes,718.326.954-09,43.617.705-4,Praia Otávio Nascimento,08/12/2023,14/11/2025
Pietra Barros,481.973.605-10,64.705.124-8,Favela de Dias,15/08/2023,30/04/2025
Clarice Peixoto,865.943.127-82,38.599.652-1,Loteamento Freitas,19/04/2024,03/03/2026
Srta. Gabriela Mendes,045.169.732-43,58.636.918-7,Área de Aragão,29/07/2024,13/01/2026
Heloísa Barros,912.603.475-16,54.915.588-6,Estrada de Nascimento,16/06/2024,10/06/2026
Sra. Ana Sophia da Paz,321.085.967-12,10.475.200-1,Alameda Raquel Viana,04/04/2024,03/09/2025
Ian Pereira,053.847.219-79,10.725.951-6,Rodovia Moraes,30/07/2024,07/07/2026
Vicente Barbosa,863.504.217-44,51.401.797-9,Fazenda de Costa,03/03/2024,03/02/2026
Danilo Ferreira,948.570.136-57,68.306.103-2,Vereda de Pereira,03/05/2024,25/11/2025
Sra. Pietra Silva,057.946.132-70,22.405.472-0,Rodovia de Cardoso,16/08/2024,24/05/2026
Marina da Mata,672.489.315-19,72.459.904-2,Favela Lima,28/10/2024,30/10/2025
Camila Mendes,890.157.432-23,75.403.393-8,Chácara de Silveira,04/11/2024,22/11/2025
Sr. Davi Luiz Ferreira,472.859.036-47,41.398.255-0,Viaduto de da Mota,24/11/2024,10/07/2026
Gustavo Melo,076.345.982-83,89.907.994-5,Esplanada de Silva,12/02/2024,01/12/2025
Theo Novaes,367.094.125-80,25.775.129-4,Via Ribeiro,11/09/2024,17/05/2025
Alana Correia,236.871.954-73,25.794.284-5,Quadra Raul da Costa,09/03/2024,06/02/2026
Pietro Barbosa,976.403.258-38,72.906.602-7,Trecho de da Cruz,07/11/2024,12/05/2025
Gabriela da Rosa,203.489.615-70,36.560.979-9,Pátio Isabella Fogaça,27/11/2024,21/12/2025
Sr. Davi Luiz Gonçalves,758.062.193-21,83.274.551-5,Passarela Cunha,01/10/2024,16/04/2025
